,trail_id,description,length_elev_type,tags,coords
616,/trail/canada/nova-scotia/susies-lake-half-loop,"Susies Lake Half Loop is a 2 mile moderately trafficked loop trail located near Halifax, Nova Scotia, Canada that features a lake and is rated as moderate. The trail offers a number of activity options and is best used from May until September. Dogs are also able to use this trail.","['2.0 mi', '203 ft', 'Loop']","['Hiking', 'Mountain biking', 'Nature trips', 'Bird watching', 'Running', 'Dog friendly', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife', 'Blowdown', 'Bugs', 'Muddy', 'Rocky']","{'latitude': '44.65592', 'longitude': '-63.68163'}"
617,/trail/canada/nova-scotia/moose-river-falls,"Moose River Falls is a 5.1 mile out and back trail located near Moose River, Nova Scotia, Canada that features a waterfall and is rated as moderate. The trail is primarily used for hiking and nature trips.","['5.1 mi', '849 ft', 'Out & back']","['Hiking', 'Nature trips', 'Forest', 'River', 'Views', 'Waterfall']","{'latitude': '45.41942', 'longitude': '-64.19191'}"
618,/trail/canada/nova-scotia/miners-marsh,"Miners Marsh is a 1 mile moderately trafficked loop trail located near Kentville, Nova Scotia, Canada that features a river and is good for all skill levels. The trail offers a number of activity options and is best used from April until October. Dogs are also able to use this trail but must be kept on leash.","['1.0 mi', '124 ft', 'Loop']","['Dogs on leash', 'Wheelchair friendly', 'Kid friendly', 'Stroller friendly', 'Hiking', 'Nature trips', 'Snowshoeing', 'Bird watching', 'Running', 'Forest', 'River', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '45.07908', 'longitude': '-64.49258'}"
619,/trail/canada/nova-scotia/green-link-rotary-park-trail,"Green Link Rotary Park Trail is a 2 mile lightly trafficked out and back trail located near Sydney, Nova Scotia, Canada that features a river and is rated as moderate. The trail is primarily used for hiking, running, and bird watching.","['2.0 mi', '95 ft', 'Out & back']","['Kid friendly', 'Hiking', 'Bird watching', 'Running', 'Forest', 'River', 'Views', 'Wildlife']","{'latitude': '46.12685', 'longitude': '-60.1924'}"
620,/trail/canada/nova-scotia/phantom-falls--2,"Phantom Falls (Fantum Falls) is a 2.3 mile lightly trafficked out and back trail located near Dean, Nova Scotia, Canada that features a waterfall and is good for all skill levels. The trail offers a number of activity options and is best used from May until November. Dogs are also able to use this trail.","['2.3 mi', '265 ft', 'Out & back']","['Kid friendly', 'Backpacking', 'Hiking', 'Nature trips', 'Walking', 'Running', 'Dog friendly', 'Forest', 'River', 'Waterfall', 'Wildlife', 'Bugs', 'Muddy', 'Rocky', 'Snow']","{'latitude': '45.15968', 'longitude': '-62.90456'}"
621,/trail/canada/nova-scotia/bay-to-bay-trail,"Bay to Bay Trail is a 6.7 mile lightly trafficked point-to-point trail located near Clearland, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail offers a number of activity options. Dogs are also able to use this trail but must be kept on leash.","['6.7 mi', '370 ft', 'Point to point']","['Dogs on leash', 'Hiking', 'Mountain biking', 'Road biking', 'Skiing', 'Walking', 'Forest', 'Lake', 'Partially paved', 'Rails trails', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.45032', 'longitude': '-64.39186'}"
622,/trail/canada/nova-scotia/melville-cove-path,"Melville Cove Path  is a 1.2 mile lightly trafficked out and back trail located near Halifax, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail offers a number of activity options. Dogs are also able to use this trail but must be kept on leash.","['1.2 mi', '49 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Nature trips', 'Walking', 'Bird watching', 'Running', 'Lake', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.63434', 'longitude': '-63.61867'}"
623,/trail/canada/nova-scotia/poor-s-farm-road-loop,"Poor's Farm Road Loop is a 2.3 mile moderately trafficked loop trail located near Cole Harbour, Nova Scotia, Canada that features beautiful wild flowers and is good for all skill levels. The trail is primarily used for hiking and nature trips. Dogs are also able to use this trail.","['2.3 mi', '209 ft', 'Loop']","['Hiking', 'Nature trips', 'Dog friendly', 'Forest', 'Views', 'Wildflowers']","{'latitude': '44.66402', 'longitude': '-63.46792'}"
624,/trail/canada/nova-scotia/four-lakes-loop,"Four Lakes Loop is a 3.3 mile moderately trafficked loop trail located near Timberlea, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail is primarily used for hiking, walking, running, and nature trips.","['3.3 mi', '396 ft', 'Loop']","['Hiking', 'Nature trips', 'Walking', 'Running', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.69501', 'longitude': '-63.70471'}"
625,/trail/canada/nova-scotia/st-croix-falls,"Saint Croix Falls is a 0.2 mile lightly trafficked out and back trail located near Saint Croix Cove, Nova Scotia, Canada that features a waterfall and is good for all skill levels. The trail is primarily used for hiking and nature trips. Dogs are also able to use this trail but must be kept on leash.","['0.2 mi', '39 ft', 'Out & back']","['Dogs on leash', 'Hiking', 'Nature trips', 'Forest', 'River', 'Waterfall', 'Wildlife', 'Scramble']","{'latitude': '44.9167', 'longitude': '-65.3033'}"
626,/trail/canada/nova-scotia/wallace-bay-national-wildlife-area,"Wallace Bay National Wildlife Area Loop is a 2.3 mile loop trail located near Cumberland, Nova Scotia, Canada that offers the chance to see wildlife and is good for all skill levels. The trail is primarily used for hiking, walking, running, and bird watching and is best used from April until October. Dogs are also able to use this trail but must be kept on leash.","['2.3 mi', '101 ft', 'Loop']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Walking', 'Bird watching', 'Running', 'Wildlife']","{'latitude': '45.8286', 'longitude': '-63.56698'}"
627,/trail/canada/nova-scotia/cape-st-lawrence-and-lowlands-cove-loop,"Cape St Lawrence and Lowlands Cove Loop is a 10.6 mile loop trail located near Meat Cove, Nova Scotia, Canada that offers the chance to see wildlife and is rated as moderate. The trail is primarily used for hiking, camping, and bird watching.","['10.6 mi', '2,486 ft', 'Loop']","['Camping', 'Hiking', 'Bird watching', 'Beach', 'Views', 'Wildlife']","{'latitude': '47.02654', 'longitude': '-60.55849'}"
628,/trail/canada/nova-scotia/halifax-citadel-loop,"Citadel Hill Loop is a 0.8 mile lightly trafficked loop trail located near Halifax, Nova Scotia, Canada and is good for all skill levels. The trail is primarily used for walking, running, nature trips, and road biking.","['0.8 mi', '68 ft', 'Loop']","['Wheelchair friendly', 'Stroller friendly', 'Nature trips', 'Road biking', 'Walking', 'Running', 'City walk']","{'latitude': '44.64632', 'longitude': '-63.5826'}"
629,/trail/canada/nova-scotia/mersey-river-trail,"Mersey River Trail is a 4.2 mile out and back trail located near Kejimkujik National Park, Nova Scotia, Canada that features a river and is good for all skill levels. The trail is primarily used for hiking.","['4.2 mi', '347 ft', 'Out & back']","['Hiking', 'Forest', 'River', 'Views']","{'latitude': '44.4023', 'longitude': '-65.22579'}"
630,/trail/canada/nova-scotia/havest-moon-trailway,"Harvest Moon Trailway is a 3 mile moderately trafficked point-to-point trail located near Grand Pré, Nova Scotia, Canada that features a great forest setting and is good for all skill levels. The trail is primarily used for walking, running, and road biking. Dogs are also able to use this trail but must be kept on leash.","['3.0 mi', '118 ft', 'Point to point']","['Dogs on leash', 'Wheelchair friendly', 'Kid friendly', 'Stroller friendly', 'Road biking', 'Walking', 'Bike touring', 'Running', 'Forest', 'Paved', 'Rails trails', 'City walk']","{'latitude': '45.10885', 'longitude': '-64.30903'}"
631,/trail/canada/nova-scotia/freshwater-lake-loop,"Freshwater Lake Loop  is a 1.5 mile lightly trafficked loop trail located near Ingonish Beach, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail offers a number of activity options.","['1.5 mi', '75 ft', 'Loop']","['Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Running', 'Forest', 'Lake', 'Views', 'Wildlife']","{'latitude': '46.6464', 'longitude': '-60.40174'}"
632,/trail/canada/nova-scotia/cranberry-pond-loop,"Cranberry Pond Loop  is a 1.1 mile lightly trafficked loop trail located near Halifax, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail is primarily used for hiking, walking, running, and nature trips.","['1.1 mi', '104 ft', 'Loop']","['Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Running', 'Forest', 'Lake', 'River', 'Wildlife']","{'latitude': '44.63281', 'longitude': '-63.63762'}"
633,/trail/canada/nova-scotia/quarry-lake-and-birch-cove-lakes-trail,"Quarry Lake and Birch Cove Lakes Trail is a 6.6 mile moderately trafficked out and back trail located near Halifax, Nova Scotia, Canada that features beautiful wild flowers and is rated as moderate. The trail offers a number of activity options and is best used from April until October. Dogs are also able to use this trail.","['6.6 mi', '616 ft', 'Out & back']","['Hiking', 'Mountain biking', 'Nature trips', 'Paddle sports', 'Bird watching', 'Dog friendly', 'Forest', 'Views', 'Wildflowers', 'Over grown', 'Rocky', 'Scramble', 'Snow']","{'latitude': '44.69499', 'longitude': '-63.70494'}"
634,/trail/canada/nova-scotia/clyburn-valley-trail,"Clyburn Valley Trail is a 5.4 mile out and back trail located near Ingonish Centre, Nova Scotia, Canada that features a river and is good for all skill levels. The trail offers a number of activity options.","['5.4 mi', '501 ft', 'Out & back']","['Cross-country skiing', 'Hiking', 'Mountain biking', 'Snowshoeing', 'Running', 'Forest', 'River']","{'latitude': '46.66082', 'longitude': '-60.41018'}"
635,/trail/canada/nova-scotia/macphee-trail-circular-via-fair-alistair-s-trail,"MacPhee Trail Circular via Fair Alistair's Trail is a 5.5 mile lightly trafficked loop trail located near Mabou Mines, Nova Scotia, Canada that features beautiful wild flowers and is rated as moderate. The trail is primarily used for hiking.","['5.5 mi', '1,469 ft', 'Loop']","['Hiking', 'Forest', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '46.14252', 'longitude': '-61.44718'}"
636,/trail/canada/nova-scotia/harrington-river-falls,"Harrington River Falls is a 1.4 mile moderately trafficked out and back trail located near Lynn, Nova Scotia, Canada that features a waterfall and is good for all skill levels. The trail is primarily used for hiking.","['1.4 mi', '118 ft', 'Out & back']","['Hiking', 'Forest', 'River', 'Waterfall']","{'latitude': '45.45343', 'longitude': '-64.11248'}"
637,/trail/canada/nova-scotia/summit-loop,"Summit Loop is a 2.7 mile moderately trafficked loop trail located near Beaver Meadow, Nova Scotia, Canada that features beautiful wild flowers and is rated as moderate. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.","['2.7 mi', '498 ft', 'Loop']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Mountain biking', 'Snowshoeing', 'Walking', 'Running', 'Forest', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '45.5463', 'longitude': '-62.11416'}"
638,/trail/canada/nova-scotia/pitcher-plant-trail,"Pitcher Plant Trail is a 0.9 mile loop trail located near Nine Mile River, Nova Scotia, Canada that features a great forest setting and is rated as moderate. The trail offers a number of activity options. Dogs are also able to use this trail but must be kept on leash.","['0.9 mi', '114 ft', 'Loop']","['Dogs on leash', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Running', 'Forest', 'Views']","{'latitude': '45.00977', 'longitude': '-63.55529'}"
639,/trail/canada/nova-scotia/gooseberry-cove-trail,"Gooseberry Cove Trail is a 4.6 mile lightly trafficked out and back trail located near Little Lorraine, Nova Scotia, Canada and is rated as moderate. The trail is primarily used for hiking, walking, and nature trips and is best used from June until November. Dogs are also able to use this trail.","['4.6 mi', '209 ft', 'Out & back']","['Hiking', 'Nature trips', 'Walking', 'Beach', 'Dog friendly', 'Bugs', 'Muddy', 'Rocky', 'Off trail', 'No shade']","{'latitude': '45.94625', 'longitude': '-59.88162'}"
640,/trail/canada/nova-scotia/seven-falls-dodge-road-and-vault-road-loop,"Seven Falls, Dodge Road and Vault Road Loop is a 1.1 mile lightly trafficked loop trail located near Forest Glade, Nova Scotia, Canada that features a waterfall and is good for all skill levels. The trail is primarily used for hiking, walking, bird watching, and snowshoeing. Dogs are also able to use this trail.","['1.1 mi', '232 ft', 'Loop']","['Hiking', 'Snowshoeing', 'Walking', 'Bird watching', 'Dog friendly', 'Forest', 'Waterfall', 'Rocky']","{'latitude': '45.01199', 'longitude': '-65.03683'}"
641,/trail/canada/nova-scotia/drysdale-falls,"Drysdale Falls is a 0.8 mile lightly trafficked out and back trail located near Tatamagouche Mountain, Nova Scotia, Canada that features a waterfall and is good for all skill levels. The trail is primarily used for hiking.","['0.8 mi', '98 ft', 'Out & back']","['Hiking', 'Forest', 'River', 'Waterfall', 'Wildflowers']","{'latitude': '45.64012', 'longitude': '-63.2514'}"
642,/trail/canada/nova-scotia/jigging-cove,"Jigging Cove  is a 3.2 mile moderately trafficked loop trail located near Cape Breton Highlands National Park, Nova Scotia, Canada that features a lake and is rated as moderate. The trail is primarily used for hiking and nature trips and is best used from June until October.","['3.2 mi', '301 ft', 'Loop']","['Hiking', 'Nature trips', 'Forest', 'Lake', 'Views', 'Muddy']","{'latitude': '46.78784', 'longitude': '-60.34662'}"
